iteration,particle,val_error,train_error,gamma,c,time
0,0,0.20759079086793175,0.20600134861766695,0.11572729486421074,4.695124257150408,101.9400417804718
0,1,0.0939215875156536,0.09510162797418364,2.6350378830543453,6.5321855762849745,204.8948073387146
0,2,0.32954435988825737,0.3231143435121857,0.10705324619154744,0.11317779422877927,305.1310932636261
0,3,0.09883440901647245,0.0978951931413159,4.1570214081603005,3.8177022246769,407.30207419395447
0,4,0.02976591850496102,0.032655813505442666,5.9630759617381015,8.834482036476563,513.0397880077362
0,5,0.10239861285039975,0.10119448993353242,4.066869005236424,3.2917571790306512,613.6354560852051
0,6,0.038242943839707166,0.0413495809652249,9.28943353184848,3.96081432198398,715.3428573608398
0,7,0.11675175801945858,0.11441575956073591,7.231186753823686,0.5846145265077718,811.9368228912354
0,8,0.02716501300452745,0.02834505346305749,8.833420645553941,8.267165206015934,917.8047776222229
0,9,0.1072151045178692,0.105192178017532,2.8241024664876035,3.485014240955354,1016.7795784473419
0,10,0.028609960504768273,0.03058472208843077,9.312577251626804,6.010050931168939,1120.8978941440582
0,11,0.14497639919082939,0.14162893748193817,5.5116472787804405,0.465846459793422,1216.1145339012146
0,12,0.038917252673152825,0.04187939504864657,7.394242575456932,5.180615306786237,1320.1065475940704
0,13,0.026201714671033605,0.02759849725459973,7.676798384880018,8.088590680626606,1425.4226582050323
0,14,0.21019169636836532,0.2106492630767749,9.137306931378848,0.026332042406408407,1519.0735893249512
0,15,0.02417878817069652,0.025190251420865062,9.301626615589761,8.243995590235274,1624.8493330478668
0,16,0.1202196320200366,0.11566804739427805,3.646898416215495,0.8770682215256564,1722.1380820274353
0,17,0.24891628937481936,0.24725459974954245,0.20399935159947313,0.7080102919167564,1821.647430896759
0,18,0.2236778730372796,0.22408727482901458,0.36325459266067783,1.080470428291681,1920.5769114494324
0,19,0.026876023504479374,0.027983816587997312,7.861826192944462,9.300440388280482,2027.6145508289337
1,0,0.04286677584047782,0.044865619882477614,5.063340795723506,6.606580403939131,2132.481590270996
1,1,0.019265966669877677,0.01842308062807052,13.512712698625585,9.325295129738429,2238.009253025055
1,2,0.02523841633753976,0.025840477795973427,9.400792793808044,8.331688851708693,2344.7061200141907
1,3,0.028609960504768273,0.030560639630093478,9.242896403416465,8.193465542152072,2451.9647777080536
1,4,0.025142086504190364,0.026514786629419085,7.492635855469277,8.563950156146838,2557.4168803691864
1,5,0.02331181967055196,0.0244436952124073,9.792978479109252,8.708829256482897,2663.875025033951
1,6,0.027646662171274428,0.028682207879780375,9.297067982521842,6.642640905920608,2769.0036578178406
1,7,0.10856372218476062,0.10779308351796546,7.5748263204866415,1.855874048820399,2868.118609189987
1,8,0.023793468837298937,0.024588189962431395,9.587196774823713,8.229863880493584,2972.013764858246
1,9,0.032463153838743875,0.035762450630960396,7.0602029780871245,6.597240897983184,3075.891952753067
1,10,0.024853097004142177,0.02523841633753976,9.301946523349006,8.17873397184689,3179.775557756424
1,11,0.02716501300452745,0.029428764088238135,8.82792280504082,7.2718164423642095,3283.0699005126953
1,12,0.024082458337347123,0.024106540795684417,9.44997882227305,8.482258685342273,3387.3521013259888
1,13,0.025816395337636022,0.02661111646276848,9.658272581191804,8.278106601478887,3490.1748189926147
1,14,0.02475676717079278,0.024973509295828866,9.301567779397898,8.241053179339742,3593.712461948395
1,15,0.026298044504383,0.02685194104614197,9.301626615589761,8.243995590235274,3697.534499645233
1,16,0.024660437337443386,0.025262498795877053,10.013321880698353,9.171185570346024,3801.7744448184967
1,17,0.11424718235237452,0.11010499951835084,1.891834743977296,2.106122385746601,3899.577705860138
1,18,0.02456410750409399,0.025647818129274635,9.15719272573704,8.128241199889558,4003.725678920746
1,19,0.025142086504190364,0.02598497254599752,10.62812086946471,7.270688503987612,4107.034120798111
2,0,0.04045853000674304,0.04279452846546572,5.56666288700869,6.768531990059649,4210.754945755005
2,1,0.021288893170214762,0.02095173875349199,13.512712698625585,9.325295129738429,4313.028681516647
2,2,0.02350447933725075,0.023408149503901354,13.169049954172422,9.242252301006884,4418.151444196701
2,3,0.015798092669299657,0.015798092669299657,13.320302065451944,9.274291519153003,4521.9606812000275
