iteration,particle,val_error,train_error,gamma,c,time
0,0,0.12191103789126856,0.04421663042352697,5.347695396987435,8.989970361232903,64.0370020866394
0,1,0.14621087314662273,0.03479341410375891,9.975755798990205,4.242217845424991,130.71037006378174
0,2,0.21499176276771004,0.20151185668427052,2.5860631480083853,0.4181356705234607,187.87219309806824
0,3,0.1153212520593081,0.09288598943771353,1.0621566353109857,8.465076025051022,248.14173769950867
0,4,0.10708401976935744,0.06710158434296365,3.190780925871249,5.186967131016399,308.37969636917114
0,5,0.13138385502471173,0.11628870249559908,0.9274121331069074,3.29937587775464,364.3711824417114
0,6,0.19728171334431632,0.18970694832763801,0.06913967231885865,5.922411152614733,422.8075022697449
0,7,0.19110378912685333,0.1717924821373097,3.7026789282927597,0.44886913997903233,477.5190279483795
0,8,0.15527182866556832,0.0857409133271202,4.04608914357122,7.218517489685542,539.1915032863617
0,9,0.1528006589785832,0.055607331469400445,5.883547200839039,8.056127727116287,604.8053503036499
0,10,0.14909390444810544,0.09257533395464435,3.8076426829435848,5.281014455940676,668.4091775417328
0,11,0.15032948929159806,0.12384798591695145,2.9902324742726014,1.8771669886596087,729.3407618999481
0,12,0.12067545304777594,0.09630319975147561,1.4494344754713773,8.700543428037694,793.8930759429932
0,13,0.1375617792421746,0.06264885575230406,5.444414939121012,5.031915573184048,858.2112600803375
0,14,0.12767710049423397,0.10738324531427978,1.9556649578647634,2.6516166819005518,919.2478139400482
0,15,0.14744645799011535,0.08719063891477685,4.518626891605862,3.987471079420616,981.5539333820343
0,16,0.17751235584843494,0.09516412964688825,9.715953255773496,1.2022991979220854,1046.8347799777985
0,17,0.19522240527182866,0.1852542197369783,1.3084291084764144,0.813105594222665,1103.098581314087
0,18,0.11820428336079081,0.08905457181319254,1.9623100854234277,5.281849360350835,1164.8050591945648
0,19,0.1466227347611203,0.028373200786993902,8.826392181726504,6.912185299876512,1231.3665730953217
1,0,0.14703459637561778,0.13441027234130687,1.0260240630787845,1.3701364443676143,1290.4692697525024
1,1,0.15485996705107086,0.03707155431293363,9.938672298575899,4.247381403312647,1357.9792411327362
1,2,0.13261943986820424,0.0723827275551413,3.5476596784300223,8.0013289458756,1421.7298293113708
1,3,0.12479406919275127,0.0927824376100238,1.9950226661593007,7.028450291600546,1484.1107988357544
1,4,0.136326194398682,0.0895723309516413,3.190780925871249,5.186967131016399,1544.987108707428
1,5,0.10584843492586493,0.09267888578233408,1.1108898413298658,3.452391558768418,1602.20369887352
1,6,0.12891268533772648,0.0930930930930931,2.5914463345787024,5.328167546535506,1665.1786284446716
1,7,0.1256177924217463,0.08967588277933103,3.4511069360373647,2.777404796433993,1722.2181277275085
1,8,0.11861614497528827,0.08222015118566839,2.8462514451975447,4.368631733845829,1781.5332608222961
1,9,0.11779242174629323,0.06792999896448171,3.8409615181003147,5.8797389296363285,1843.113914012909
1,10,0.14044481054365732,0.08656932794863825,3.7046765586136,5.265316143571605,1902.527888059616
1,11,0.14621087314662273,0.0889510199855027,3.3179162774139703,7.285176323260874,1963.5374157428741
1,12,0.10996705107084015,0.08366987677332505,1.8833929153346394,7.824930141637526,2026.860586643219
1,13,0.13220757825370677,0.09412861136999073,2.6810733866966086,5.222035357500059,2086.270402908325
1,14,0.13220757825370677,0.06875841358599977,4.343187440957681,7.552538017695335,2147.6825053691864
1,15,0.12520593080724873,0.08687998343170755,2.774141372019068,5.563334204216667,2206.3757584095
1,16,0.14456342668863265,0.06699803251527392,7.0633805364648055,2.8221217743150167,2268.7728526592255
1,17,0.13097199341021415,0.06565185875530699,4.25453720965437,7.65872753795296,2332.101373195648
1,18,0.15527182866556832,0.12250181215698452,2.1637112868941912,5.266293928054848,2390.7011835575104
1,19,0.13220757825370677,0.04721963342653002,6.477403338653625,6.19309414072167,2453.719368457794
2,0,0.12932454695222406,0.10665838252045146,1.1658755644184162,4.801513731211371,2511.131534099579
2,1,0.1437397034596376,0.13409961685823757,0.39670127542272304,3.3880749923220232,2566.9109971523285
2,2,0.1346787479406919,0.08584446515481003,3.0641371035884473,7.098693873527252,2627.5656015872955
2,3,0.18327841845140036,0.1711711711711712,0.6694676215973294,1.6669677633729583,2684.565192461014
2,4,0.9897034596375618,0.9906803355079217,-0.3124005928291731,2.265404010403181,2745.3623600006104
2,5,0.15321252059308077,0.13689551620586105,1.1108898413298658,3.452391558768418,2803.18475317955
2,6,0.13714991762767714,0.10199855027441229,2.495158049454198,5.206176083215193,2861.6342837810516
2,7,0.14991762767710048,0.1252977115046081,2.1235206938214226,3.160319330893057,2917.5771958827972
2,8,0.13550247116968694,0.11887749818784299,1.3114372225171917,3.558277022202011,2975.4060134887695
2,9,0.12191103789126856,0.09392150771461116,2.2945136389631413,4.504769098057251,3035.6364121437073
2,10,0.12191103789126856,0.08025266645956297,3.294357240850453,4.978523874247516,3094.916912317276
2,11,0.12232289950576603,0.10562286424355394,1.2082322170234279,3.6214390918644686,3152.768290042877
2,12,0.11779242174629323,0.0975458216837527,1.3675853111338268,4.905344800684704,3211.6848294734955
2,13,1.0,1.0,-0.21886592924372472,1.9537170501946188,3273.9562442302704
2,14,0.1630971993410214,0.08522315418867143,4.243969249888213,7.426680449746932,3335.4843554496765
2,15,0.9995881383855024,0.9998964481723103,-0.02262488492549375,2.0137729669643654,3397.3419947624207
2,16,0.9139209225700164,0.9094957025991509,-3.1169021712974825,3.900044431655781,3458.169869184494
2,17,0.11490939044481052,0.06451278865071963,3.771440679837468,7.012323512086954,3522.6568727493286
2,18,0.10420098846787484,0.08284146215180699,1.470094018959672,4.071263174278724,3580.9106996059418
2,19,0.9892915980230642,0.9894377135756446,-1.1761710293965013,2.284379284764097,3642.9145636558533
3,0,0.11573311367380557,0.09868489178834006,1.4337916335030672,4.158403966699239,3701.765424013138
3,1,0.14621087314662273,0.1256083669876773,1.5236009480680461,4.105319023677502,3761.295387029648
3,2,0.15197693574958815,0.11784197991094547,2.25550925328288,5.562935648489986,3822.3571717739105
3,3,0.11573311367380557,0.09350730040385213,1.5847301814929526,4.4155176235582365,3881.448169708252
3,4,0.12602965403624378,0.09195402298850575,2.3310701286973905,4.943524771797627,3941.4216282367706
3,5,0.16680395387149916,0.14259086672879773,1.5603297228494675,4.226729951451177,4000.9121973514557
3,6,0.11902800658978585,0.09164336750543645,2.1812605730786796,4.858640429418727,4062.8341102600098
3,7,0.15774299835255357,0.13523868696282493,1.6670587624704853,3.7966741081020574,4124.3142075538635
3,8,0.13385502471169686,0.11815263539401466,1.3424536917794083,3.658562793594089,4185.293480396271
3,9,0.14868204283360786,0.13057885471678576,1.074568016393547,3.8632830862743477,4244.129897356033
3,10,0.14250411861614498,0.11369990680335507,1.971689851638114,4.320721794502181,4305.287934541702
3,11,0.15609555189456348,0.13368540954747854,1.6230113980334644,4.333943409496111,4368.7471442222595
3,12,0.13138385502471173,0.11566739152946048,1.5429819651007253,3.478196517287921,4430.081789970398
3,13,0.07454695222405272,0.056125090607849204,1.611075639223668,4.248019931521359,4490.64737534523
3,14,0.12808896210873144,0.07973490732111421,3.133161676687868,6.082992428281855,4557.350325345993
3,15,0.12026359143327847,0.0934037485761624,1.9407567204827132,4.720001457696535,4621.814505815506
3,16,0.12808896210873144,0.1061406233820027,1.3671037300917304,4.067418857206955,4682.234978914261
3,17,0.16556836902800653,0.1268509889199544,2.4228328825763743,5.288838314828294,4744.636163473129
3,18,0.1420922570016474,0.12229470850160507,1.470094018959672,4.071263174278724,4807.642728805542
3,19,0.1602141680395387,0.13182147664906285,1.7503566046468495,4.260509787919794,4870.034550905228
4,0,0.15032948929159806,0.13192502847675258,1.4726029766292308,4.17802285982023,4932.505510807037
4,1,0.12314662273476107,0.09982396189292742,1.5662059663685286,4.174822267528535,4993.757239103317
4,2,0.1466227347611203,0.13492803147975563,0.9622515263003699,2.9241457495754704,5053.3897931575775
4,3,0.12067545304777594,0.10096303199751477,1.6020247704423924,4.305563043783357,5113.776869058609
4,4,0.1692751235584844,0.1536709122916019,0.8828716360342472,3.544584813153996,5174.360117197037
4,5,0.11902800658978585,0.0972351662006834,1.6270128997237603,4.254706261824634,5236.580362558365
