iteration,particle,val_error,train_error,gamma,c,time
0,0,0.0745753715498938,0.07518696581196582,4.816765924412446,7.675829928443843,85.7906882762909
0,1,0.21523354564755837,0.21040331196581197,4.845514065485426,4.230843881980473,169.4333004951477
0,2,0.07271762208067944,0.07358440170940173,6.84619849960024,6.142890756732448,254.34577226638794
0,3,0.21629511677282376,0.21380876068376065,5.510728133556572,4.219348612495474,338.3140661716461
0,4,0.07324840764331209,0.07311698717948723,9.349586096995948,5.116664158099229,423.88257122039795
0,5,0.07669851380042458,0.08139690170940173,3.4679433837274622,9.576927823750651,508.04033303260803
0,6,0.07749469214437366,0.0769898504273504,8.194867980807102,8.382109406493946,593.2256419658661
0,7,0.1788747346072187,0.17447916666666663,7.003852813105454,4.013297441777524,675.9830315113068
0,8,0.1985138004246284,0.19711538461538458,2.4348077777571078,4.954422488011496,758.4620287418365
0,9,0.1032377919320594,0.10403311965811968,4.183923875950432,7.294103101164828,843.0010781288147
0,10,0.2247876857749469,0.2230902777777778,4.158964359416388,3.1926376104304,924.7081956863403
0,11,0.26194267515923564,0.26822916666666663,0.5934094803271828,3.9752439952311827,1005.9944567680359
0,12,0.19055201698513802,0.18229166666666663,3.6588567889576984,5.780360231018714,1092.5720422267914
0,13,0.125,0.12533386752136755,3.095616497090262,9.140141050965237,1177.7425303459167
0,14,0.197452229299363,0.19123931623931623,4.141018634467924,4.5081955002991245,1261.0302608013153
0,15,0.20727176220806798,0.2042601495726496,2.181655120248014,6.345329191905071,1344.181479215622
0,16,0.2327494692144374,0.22869925213675213,4.970478808660762,2.1821229737049155,1424.7606556415558
0,17,0.11385350318471332,0.11324786324786329,3.3526891190300367,9.150106321306435,1511.3903052806854
0,18,0.12898089171974525,0.12520032051282048,2.7393929624248345,9.294421631762317,1596.4623188972473
0,19,0.07324840764331209,0.07278311965811968,9.666913123291472,4.637308636734088,1679.6171216964722
1,0,0.06820594479830144,0.06891025641025639,6.119271794766252,6.691977449449988,1764.4525468349457
1,1,0.09341825902335454,0.09321581196581197,6.355348916393796,5.673787586067538,1848.8870794773102
1,2,0.07776008492568998,0.0769898504273504,6.84619849960024,6.142890756732448,1933.6995816230774
1,3,0.07855626326963905,0.0753872863247863,7.204594566532361,6.659105834656662,2017.8102068901062
1,4,0.07802547770700641,0.0753872863247863,8.60340649825783,5.422549412296036,2101.4430952072144
1,5,0.07749469214437366,0.07692307692307687,7.393185104900914,5.586872275789604,2184.77960896492
1,6,0.05944798301486198,0.05949519230769229,7.225499718106702,6.77265095683492,2268.502856492996
1,7,0.06395966029723987,0.06423611111111116,6.686948599184455,8.294037248017476,2353.15642952919
1,8,0.10695329087048833,0.1073050213675214,5.667883355980916,5.825442077382676,2437.6756596565247
1,9,0.07563694267515919,0.0753872863247863,7.107127078070459,6.030060848847775,2522.9779527187347
1,10,0.05944798301486198,0.06109775641025639,8.173812653569566,7.6004480928249265,2609.771341085434
1,11,0.10244161358811044,0.09909188034188032,6.805373843136326,6.128738122747735,2692.8074147701263
1,12,0.07085987261146498,0.07051282051282048,9.883218929089399,6.4883236324199745,2778.0871098041534
1,13,0.09182590233545651,0.09127938034188032,5.2390206954063725,7.427255194913176,2863.7608602046967
1,14,0.052547770700636987,0.054420405982905984,9.254647647554107,7.598276569804251,2950.381217479706
1,15,0.06342887473460723,0.06376869658119655,9.778451720713832,6.015632694080546,3035.6825408935547
1,16,0.05069002123142252,0.05241720085470081,8.740903941668053,10.143748832445466,3122.181254863739
1,17,0.07829087048832273,0.07632211538461542,8.581639504427947,4.649021803597994,3206.5616602897644
1,18,0.11809978768577489,0.11338141025641024,10.283466576809932,3.505157761336852,3288.6154794692993
1,19,0.08704883227176219,0.08573717948717952,6.955010892576004,6.084811150974897,3372.3884749412537
2,0,0.06979830148619959,0.06991185897435892,6.502824995933395,7.196982686439341,3456.6223969459534
2,1,0.05281316348195331,0.05388621794871795,8.600040378623321,9.87980410630599,3545.1340866088867
2,2,0.03688959660297242,0.04093215811965811,10.470354126988866,13.795654076847303,3630.667425632477
2,3,0.04644373673036095,0.04774305555555558,9.276440816379726,11.35844871693774,3715.9071929454803
2,4,0.030785562632696384,0.031517094017094016,8.876711524374251,14.806924123723093,3802.4924590587616
2,5,0.03397027600849256,0.036258012820512775,9.88236889062679,14.003244392091764,3889.0863881111145
2,6,0.04670912951167727,0.0489449786324786,10.17830262494323,13.341319204927782,3974.426814556122
2,7,0.052547770700636987,0.0530849358974359,8.48053801076713,9.909273491810518,4061.078176021576
2,8,0.0573248407643312,0.05996260683760679,7.696002262254382,8.675419592607469,4146.998000383377
2,9,0.06661358811040341,0.0657051282051282,7.609657326233208,7.295382135568259,4231.394957780838
2,10,0.05281316348195331,0.05368589743589747,9.277572185761057,12.550607782279219,4318.281132936478
2,11,0.04458598726114649,0.04607371794871795,9.782399188823826,12.304198093659146,4404.427766084671
2,12,0.06820594479830144,0.07084668803418803,8.148993350207565,12.037871658471715,4492.119921207428
2,13,0.060244161358811055,0.06123130341880345,7.294459584795914,9.021707743073854,4577.903683423996
2,14,0.051486199575371594,0.05215010683760679,8.671807469107081,10.486104665393258,4663.985437631607
2,15,0.0504246284501062,0.051081730769230727,8.141691493318223,12.527849717531495,4750.55832862854
2,16,0.04962845010615713,0.05021367521367526,8.740903941668053,10.143748832445466,4837.815958976746
2,17,0.07696390658174102,0.07665598290598286,8.584561133526089,4.749819914287451,4921.392205953598
2,18,0.05307855626326963,0.055288461538461564,9.30177572850192,7.729974278798528,5006.081480979919
2,19,0.04936305732484081,0.04934561965811968,8.877029908544674,10.45313287795874,5093.206492185593
3,0,0.055732484076433164,0.05735844017094016,7.429987472804255,10.169177046743613,5178.531204223633
