iteration,particle,val_error,train_error,gamma,c,time
0,0,0.12030947775628631,0.10723337882628192,1.7973371012064532,7.86461090249814,68.260507106781
0,1,0.1555125725338491,0.15149151881458378,0.43182526943614796,3.611246311262135,132.15610790252686
0,2,0.09284332688588004,0.07847533632286996,2.512526955071983,5.103742018745679,202.32604694366455
0,3,0.16402321083172144,0.16201988691752778,0.5426752081264008,7.170744270223059,268.80220127105713
0,4,0.18220502901353963,0.17254825502047177,0.9578298959432008,0.889361363903689,329.7864315509796
0,5,0.11179883945841396,0.03811659192825112,6.405721595141732,8.67439402961788,399.4877116680145
0,6,0.12688588007736945,0.0885162799766036,3.5299192060143314,5.3283342212127796,465.21586561203003
0,7,0.11063829787234047,0.057613569896665995,5.290899469753968,5.524031539254514,532.3623683452606
0,8,0.11373307543520306,0.060343146812244064,5.103466585620273,5.924903489580736,602.5786435604095
0,9,0.13423597678916832,0.06541236108403192,6.2299431763225135,4.54480935569109,673.1977913379669
0,10,0.13771760154738877,0.08042503411971147,6.150594324936156,2.9324002188319476,744.9153454303741
0,11,0.11644100580270789,0.09241567557028663,2.785922015897574,5.0210461221867595,814.9696009159088
0,12,0.12224371373307541,0.056346266328719086,5.6413776100004736,7.094606974099515,885.9884612560272
0,13,0.12379110251450676,0.11737180736985764,0.7472968799156909,8.35942878281817,953.7178611755371
0,14,0.13578336557059967,0.06823942288945217,6.5312965709567585,3.8176749178162925,1022.5497055053711
0,15,0.14584139264990326,0.14525248586469097,0.13563444899087784,3.264943767195766,1085.165418624878
0,16,0.12069632495164406,0.11863911093780466,0.578281227204076,6.390293171637113,1150.794893503189
0,17,0.12882011605415866,0.04211347241177621,9.073239067277548,4.1583532388257645,1226.602043390274
0,18,0.15705996131528044,0.08929615909534028,8.537692449807885,1.6370934345188792,1297.1629993915558
0,19,0.13771760154738877,0.022421524663677084,9.136214513877457,9.030163877713548,1375.31866812706
1,0,0.1183752417794971,0.10245661922402027,3.107133622426115,2.808364033310176,1440.5425260066986
1,1,0.11876208897485496,0.07984012478065905,3.6630129099830975,5.928990232403094,1509.4989051818848
1,2,0.1473887814313346,0.12351335542990838,2.512526955071983,5.103742018745679,1577.6191720962524
1,3,0.12920696324951642,0.09270813023981284,3.9429735062208175,3.602747719846101,1645.7942032814026
1,4,0.12147001934235979,0.08695652173913049,3.133093736936346,6.785937675558898,1716.5138404369354
1,5,0.1353965183752418,0.060830571261454525,5.449262196274129,7.797175192230639,1791.0510761737823
1,6,0.10909090909090913,0.09660752583349586,1.9695764265054985,4.983884161632579,1859.1108820438385
1,7,0.09593810444874273,0.09241567557028663,1.3612552618220732,4.929587032193496,1928.2771644592285
1,8,0.13114119922630563,0.09144082667186582,3.564568309397314,5.437171565197241,2001.6076352596283
1,9,0.39690522243713733,0.4059270813023981,0.0017483254068677567,5.481250509131292,2067.1286585330963
1,10,0.7771760154738878,0.7774419964905439,-1.2266493984032216,7.3354296397071455,2137.457518339157
1,11,0.11876208897485496,0.09914213296938978,2.529021846897855,5.098752682566511,2204.8482706546783
1,12,0.15203094777562864,0.09339052446870733,4.218615706118042,6.1893139043295315,2274.859231233597
1,13,0.09555125725338487,0.0908559173328134,1.3731032847833209,7.205228173008743,2342.8247084617615
1,14,0.14119922630560933,0.09748488984207448,3.828341130919003,4.682661567703002,2411.404674053192
1,15,0.09903288201160543,0.08754143107818291,2.088893653540262,4.776013199641789,2479.3474345207214
1,16,0.11257253384912957,0.10879313706375515,1.1122264223004381,6.035142946185004,2545.9502336978912
1,17,0.1373307543520309,0.04932735426008972,8.355614424086427,4.261761874087287,2618.0720026493073
